폭스바겐 더비틀 2.0 TDI 프리미엄,13200000,2013,2012-10-29,91883,오토,경유,59어8764,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|ECM룸미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|전후방감지기|후방카메라|네비게이션|블랙박스|하이패스|뒷좌석TV|CD플레이어|MP3플레이어|앰프
스마트 포투쿠페 쿠페,11700000,2011,2011-09-27,30527,오토,휘발유,35어8334,파워핸들|파워윈도우|썬팅|알루미늄휠|전동백미러|오토도어록|가죽시트|운전석에어백|사이드에어백|TCS|AV시스템|슈퍼비젼계기판|트립컴퓨터
기아 뉴카니발 GLX,2900000,2006,2007-01-03,245703,오토,경유,22구7420,
현대 더 뉴 아반떼 1.6 VGT 모던,9200000,2015,2014-07-31,67261,오토,경유,32보6031,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|전동백미러|전동접이식백미러|ECM룸미러|스마트키|메탈그레인|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|ABS|ECS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|CD플레이어|MP3플레이어
기아 포르테GDI 디럭스,5600000,2012,2011-10-05,57535,오토,휘발유,48고4565,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|오토도어록|가죽시트|운전석에어백|조수석에어백|ABS|하이패스|CD플레이어|MP3플레이어|트립컴퓨터
벤츠 E-클래스(W213) E300 4MATIC 익스클루시브인텔리전트드라이,47500000,2017,2016-09-06,94891,오토,휘발유,51무0410,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프
기아 더뉴모닝 바이퓨얼 스마트,4100000,2016,2015-06-26,103894,오토,휘발유,51두6412,파워핸들|파워윈도우|에어컨|썬팅|알루미늄휠|도난경보기|운전석에어백|조수석에어백|커튼에어백|ECS|ESP|TCS|트립컴퓨터
기아 포르테 1.6 VGT,6800000,2012,2012-01-04,62768,오토,휘발유,55마5558,파워핸들|파워윈도우|에어컨|풀오토에어컨|알루미늄휠|전동백미러|전동접이식백미러|스마트키|오토도어록|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|GPS|블랙박스|하이패스|DMB|앞좌석TV|CD플레이어|MP3플레이어
렉서스 NX300h 이그제큐티브,42900000,2017,2017-01-03,32693,오토,휘발유 하이브리드,58도5836,파워핸들|파워윈도우|에어컨|썬팅|썬루프|핸들리모컨|알루미늄휠|전동백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|메모리시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|후방카메라|네비게이션|블랙박스|하이패스|앞좌석TV|크루즈컨트롤
현대 에쿠스 GS300,1700000,2003,2003-02-26,251686,오토,휘발유,16고8624,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|오토도어록|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|ABS|CD플레이어|CD체인저|트립컴퓨터
랜드로버 레인지로버 스포츠 2세대 4.4 SDV8 HSE 다이나믹,65900000,2015,2015-06-30,75332,오토,경유,18마0962,파워핸들|파워윈도우|풀오토에어컨|썬팅|파노라마썬루프|핸들리모컨|전동접이식백미러|ECM룸미러|스마트키|우드그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|DMB|CD플레이어|CD체인저
대우 뉴라보 롱카고 DLX,5900000,2018,2018-05-28,18174,수동,LPG,91마0765,
폭스바겐 뉴티구안 2.0 TDI 컴포트,16400000,2015,2014-12-29,85045,오토,경유,30루7561,파워핸들|파워윈도우|에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|열선시트|HID램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|TCS|전후방감지기|CD플레이어
쉐보레 더 넥스트 스파크 1.0 가솔린 LT,7200000,2017,2016-11-09,62054,오토,휘발유,14버0281,후방카메라
현대 아반떼AD 1.6 GDI 밸류 플러스,12600000,2017,2016-12-13,10113,오토,휘발유,26우0137,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|CD플레이어|MP3플레이어|CD체인저|VCD플레이어
현대 싼타페 더 프라임 E-VGT R2.0 2WD,18500000,2016,2016-04-27,81715,오토,경유,181마2602,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|블랙박스|하이패스|CD플레이어|MP3플레이어
BMW 5-SERIES(G30) 520I 럭셔리,45500000,2018,2018-11-06,14682,오토,휘발유,04가7759,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|공기청정기|DMB|앞좌석TV|CD플레이어|MP3플레이어|CD체인저|VCD플레이어|DVD플레이어|AV시스템|슈퍼비젼계기판|트립컴퓨터|버켓시트|광폭타이어|크루즈컨트롤
현대 그랜드스타렉스 12인,19800000,2017,2017-01-02,10781,오토,경유,75로3926,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|스마트키|오토도어록|도난경보기|가죽시트|열선시트|운전석에어백|조수석에어백|전후방감지기|블랙박스|CD플레이어|MP3플레이어|슈퍼비젼계기판
폭스바겐 시로코 2.0 TSI R,17990000,2012,2012-09-26,90000,오토,휘발유,47거5411,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|썬루프|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|원격시동장치|스마트키|우드그레인|메탈그레인|오토도어록|도난경보기|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|공기청정기|DMB|앞좌석TV|뒷좌석TV|CD플레이어|MP3플레이어|CD체인저|VCD플레이어|DVD플레이어|AV시스템|튜닝스피커|앰프|우퍼|슈퍼비젼계기판|트립컴퓨터|버켓시트|에어댐|스트럿바|범퍼가드|크롬휠|4륜구동|광폭타이어|리어스포일러|크루즈컨트롤|루프캐리어|냉장고
포드 쿠가 2.0 디젤 트렌디,20990000,2016,2016-09-30,47301,오토,경유,48조0267,썬루프|스마트키|후방카메라|네비게이션
BMW 7-SERIES 740,22900000,2012,2001-12-28,122731,오토,휘발유,29두2994,썬루프|알루미늄휠|전동백미러|가죽시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|전후방감지기|후방카메라|네비게이션|블랙박스|하이패스|크루즈컨트롤
마세라티 르반떼 3.0 디젤 AWD 럭셔리,10000,2017,2017-08-17,34857,오토,경유,58나5111,
현대 LF 소나타 1.7 E-VGT 스마트,11900000,2016,2015-08-07,212659,오토,경유,64하1207,파워핸들|파워윈도우
제네시스 G70 2.0T AWD,36000000,2018,2017-11-09,22300,오토,휘발유,39서3107,파워핸들|파워윈도우|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|메모리시트|열선시트|HID램프|제논램프|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ESP|TCS|전후방감지기|후방카메라|네비게이션|GPS|블랙박스|하이패스|DMB|앞좌석TV|CD플레이어|슈퍼비젼계기판|트립컴퓨터|4륜구동|크루즈컨트롤
쌍용 코란도투리스모 TX 4WD,11300000,2016,2015-12-23,146726,오토,경유,08우0971,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|우드그레인|오토도어록|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|ECS|ESP|TCS|전후방감지기|CD플레이어|트립컴퓨터|크롬휠|4륜구동|광폭타이어
기아 더뉴쏘렌토 디젤 2.0 2WD,26000000,2018,2017-08-08,24294,오토,경유,03저7604,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|파노라마썬루프|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|TCS|후방카메라|네비게이션|하이패스
현대 그랜저TG뉴럭셔리 Q270,5690000,2010,2009-06-11,64435,오토,휘발유,23오4001,파워핸들|파워윈도우|에어컨|풀오토에어컨|썬팅|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|우드그레인|가죽시트|전동시트|열선시트|운전석에어백|조수석에어백|사이드에어백|ABS|TCS|전후방감지기|후방카메라|네비게이션|GPS|CD플레이어|MP3플레이어|AV시스템
현대 LF 소나타 LPI 모던,11500000,2015,2015-05-14,97072,오토,LPG,171루3594,파워핸들|파워윈도우|에어컨|핸들리모컨|알루미늄휠|전동백미러|전동접이식백미러|ECM룸미러|스마트키|오토도어록|도난경보기|가죽시트|운전석에어백|조수석에어백|사이드에어백|커튼에어백|ABS|전후방감지기|후방카메라|네비게이션|DMB|앞좌석TV|CD플레이어|MP3플레이어|AV시스템
쉐보레 말리부 2.4 LTZ,14500000,2014,2014-02-25,49000,오토,휘발유,63저4681,
기아 더뉴K5(2세대) 2.0,22400000,2019,2019-03-19,6972,오토,휘발유,52로7816,
